LID,TID,pid,x.position,y.position,time,track.length,euclidean.distance,jump.distance,velocity,clone,starting.x,starting.y,normalised.x,normalised.y
8,7,83,1058.154,679.381,5658,546.79,147.767,6.803,0.296,B,975.186,801.656,82.96799999999996,-122.27499999999998
8,7,84,1060.834,679.381,5681,549.47,149.288,2.68,0.117,B,975.186,801.656,85.64800000000002,-122.27499999999998
8,7,85,1065.301,679.381,5704,553.936,151.894,4.467,0.194,B,975.186,801.656,90.1149999999999,-122.27499999999998
8,7,86,1065.301,684.741,5727,559.296,147.614,5.36,0.233,B,975.186,801.656,90.1149999999999,-116.91499999999996
8,7,87,1068.874,681.167,5750,564.35,152.627,5.053,0.22,B,975.186,801.656,93.68799999999999,-120.48899999999992
8,7,88,1068.874,681.167,5773,564.35,152.627,0,0,B,975.186,801.656,93.68799999999999,-120.48899999999992
8,7,89,1069.768,682.954,5796,566.347,151.776,1.998,0.087,B,975.186,801.656,94.582,-118.702
8,7,90,1071.554,690.101,5819,573.714,147.416,7.367,0.32,B,975.186,801.656,96.36800000000005,-111.55499999999995
8,7,91,1071.554,690.101,5842,573.714,147.416,0,0,B,975.186,801.656,96.36800000000005,-111.55499999999995
8,7,92,1071.554,689.207,5865,574.607,148.093,0.893,0.039,B,975.186,801.656,96.36800000000005,-112.44899999999996
8,7,93,1071.554,689.207,5888,574.607,148.093,0,0,B,975.186,801.656,96.36800000000005,-112.44899999999996
8,7,94,1071.554,689.207,5911,574.607,148.093,0,0,B,975.186,801.656,96.36800000000005,-112.44899999999996
8,7,95,1071.554,689.207,5934,574.607,148.093,0,0,B,975.186,801.656,96.36800000000005,-112.44899999999996
8,7,96,1071.554,678.487,5957,585.327,156.388,10.72,0.466,B,975.186,801.656,96.36800000000005,-123.16899999999998
8,7,97,1067.088,673.127,5980,592.305,158.005,6.977,0.303,B,975.186,801.656,91.90199999999993,-128.529
8,7,98,1067.088,673.127,6003,592.305,158.005,0,0,B,975.186,801.656,91.90199999999993,-128.529
8,7,99,1067.088,673.127,6026,592.305,158.005,0,0,B,975.186,801.656,91.90199999999993,-128.529
8,6,1,959.441,820.751,3818,0,0,NA,NA,B,959.441,820.751,0,0
8,6,3,952.741,827.451,3841,9.475,9.475,9.475,0.412,B,959.441,820.751,-6.7000000000000455,6.7000000000000455
8,6,4,935.991,834.151,3864,27.516,27.009,18.04,0.784,B,959.441,820.751,-23.450000000000045,13.399999999999977
8,6,5,917.901,835.491,3887,45.655,44.078,18.14,0.789,B,959.441,820.751,-41.54000000000008,14.740000000000009
8,6,6,903.831,841.521,3910,60.963,59.362,15.308,0.666,B,959.441,820.751,-55.610000000000014,20.769999999999982
8,6,7,908.521,845.541,3933,67.14,56.634,6.177,0.269,B,959.441,820.751,-50.92000000000007,24.790000000000077
8,6,8,909.191,850.231,3956,71.878,58.259,4.738,0.206,B,959.441,820.751,-50.25,29.480000000000018
8,6,9,907.851,850.901,3979,73.376,59.754,1.498,0.065,B,959.441,820.751,-51.59000000000003,30.149999999999977
8,6,10,905.841,856.261,4002,79.1,64.296,5.724,0.249,B,959.441,820.751,-53.60000000000002,35.50999999999999
8,6,11,901.821,864.971,4025,88.693,72.633,9.593,0.417,B,959.441,820.751,-57.620000000000005,44.22000000000003
8,6,12,895.791,868.321,4048,95.591,79.462,6.898,0.3,B,959.441,820.751,-63.64999999999998,47.57000000000005
8,6,13,892.441,873.011,4071,101.355,84.971,5.764,0.251,B,959.441,820.751,-67,52.25999999999999
8,6,14,899.811,868.321,4094,110.091,76.28,8.736,0.38,B,959.441,820.751,-59.629999999999995,47.57000000000005
8,6,15,895.121,875.021,4117,118.269,84.156,8.178,0.356,B,959.441,820.751,-64.32000000000005,54.26999999999998
8,6,17,863.631,901.821,4140,159.619,125.507,41.35,1.798,B,959.441,820.751,-95.81000000000006,81.07000000000005
8,6,18,855.926,902.491,4163,167.354,131.897,7.734,0.336,B,959.441,820.751,-103.51499999999999,81.74000000000001
8,6,19,853.581,906.511,4186,172.008,136.239,4.654,0.202,B,959.441,820.751,-105.86000000000001,85.75999999999999
8,6,20,850.231,912.206,4209,178.615,142.446,6.607,0.287,B,959.441,820.751,-109.21000000000004,91.45500000000004
8,6,21,850.566,906.511,4232,184.32,138.595,5.705,0.248,B,959.441,820.751,-108.875,85.75999999999999
8,6,22,849.896,900.146,4255,190.72,135.291,6.4,0.278,B,959.441,820.751,-109.54500000000007,79.39499999999998
8,6,23,852.241,895.791,4278,195.666,130.854,4.946,0.215,B,959.441,820.751,-107.20000000000005,75.04000000000008
8,6,24,852.911,889.426,4301,202.066,126.747,6.4,0.278,B,959.441,820.751,-106.53000000000009,68.67500000000007
8,6,25,851.236,893.111,4324,206.114,130.17,4.048,0.176,B,959.441,820.751,-108.20500000000004,72.36000000000001
8,6,26,847.216,897.466,4347,212.041,135.94,5.927,0.258,B,959.441,820.751,-112.22500000000002,76.71500000000003
8,6,27,841.186,905.841,4370,222.361,145.687,10.32,0.449,B,959.441,820.751,-118.255,85.09000000000003
8,6,28,833.816,913.881,4393,233.268,156.381,10.907,0.474,B,959.441,820.751,-125.625,93.13
8,6,29,830.354,924.154,4416,244.108,165.395,10.841,0.471,B,959.441,820.751,-129.087,103.40300000000002
8,6,30,825.441,931.301,4439,252.781,173.716,8.673,0.377,B,959.441,820.751,-134,110.55000000000007
8,6,31,824.994,942.914,4462,264.403,181.659,11.622,0.505,B,959.441,820.751,-134.447,122.16300000000001
8,6,32,824.994,951.848,4485,273.336,187.783,8.933,0.388,B,959.441,820.751,-134.447,131.09699999999998
8,6,33,822.761,955.868,4508,277.935,192.193,4.599,0.2,B,959.441,820.751,-136.68000000000006,135.11700000000008
8,6,34,821.867,960.334,4531,282.49,195.985,4.555,0.198,B,959.441,820.751,-137.57400000000007,139.58299999999997
8,6,39,818.071,980.881,4554,303.385,213.605,20.895,0.908,B,959.441,820.751,-141.37,160.13
8,6,40,820.751,986.241,4577,309.377,215.921,5.993,0.261,B,959.441,820.751,-138.69000000000005,165.49
8,6,41,829.461,985.571,4600,318.113,209.906,8.736,0.38,B,959.441,820.751,-129.98000000000002,164.82000000000005
8,6,42,829.461,987.581,4623,320.123,211.488,2.01,0.087,B,959.441,820.751,-129.98000000000002,166.83000000000004
8,6,43,835.491,994.951,4646,329.646,213.797,9.522,0.414,B,959.441,820.751,-123.95000000000005,174.20000000000005
8,6,44,836.161,1002.991,4669,337.714,220.022,8.068,0.351,B,959.441,820.751,-123.28000000000009,182.24
8,6,45,837.501,1005.001,4692,340.129,220.947,2.416,0.105,B,959.441,820.751,-121.94000000000005,184.25
8,6,46,840.181,1009.021,4715,344.961,222.865,4.831,0.21,B,959.441,820.751,-119.25999999999999,188.26999999999998
8,6,47,845.541,1015.721,4738,353.541,225.802,8.58,0.373,B,959.441,820.751,-113.89999999999998,194.97000000000003
8,6,48,848.891,1023.091,4761,361.637,230.571,8.096,0.352,B,959.441,820.751,-110.55000000000007,202.34000000000003
8,6,49,850.901,1025.771,4784,364.987,231.979,3.35,0.146,B,959.441,820.751,-108.54000000000008,205.01999999999998
8,6,50,853.581,1025.771,4807,367.667,230.737,2.68,0.117,B,959.441,820.751,-105.86000000000001,205.01999999999998
8,6,51,856.261,1029.121,4830,371.957,232.517,4.29,0.187,B,959.441,820.751,-103.18000000000006,208.37000000000012
8,6,52,856.261,1029.791,4853,372.627,233.118,0.67,0.029,B,959.441,820.751,-103.18000000000006,209.03999999999996
8,6,53,865.641,1025.101,4876,383.114,224.85,10.487,0.456,B,959.441,820.751,-93.80000000000007,204.35000000000014
8,6,54,866.311,1022.421,4899,385.876,222.135,2.762,0.12,B,959.441,820.751,-93.13,201.67000000000007
8,6,55,871.001,1018.401,4922,392.053,216.535,6.177,0.269,B,959.441,820.751,-88.44000000000005,197.64999999999998
8,6,56,873.681,1013.041,4945,398.046,210.548,5.993,0.261,B,959.441,820.751,-85.75999999999999,192.29000000000008
8,6,57,874.351,1011.701,4968,399.544,209.051,1.498,0.065,B,959.441,820.751,-85.09000000000003,190.95000000000005
8,6,58,875.021,1008.351,4991,402.961,205.72,3.416,0.149,B,959.441,820.751,-84.42000000000007,187.60000000000002
8,6,59,875.021,1008.351,5014,402.961,205.72,0,0,B,959.441,820.751,-84.42000000000007,187.60000000000002
8,6,60,885.741,997.631,5037,418.121,191.62,15.16,0.659,B,959.441,820.751,-73.70000000000005,176.88
8,6,61,885.741,991.601,5060,424.151,186.068,6.03,0.262,B,959.441,820.751,-73.70000000000005,170.85000000000002
8,6,62,886.411,988.251,5083,427.567,182.728,3.416,0.149,B,959.441,820.751,-73.03000000000009,167.5
8,6,63,885.071,983.561,5106,432.445,178.992,4.878,0.212,B,959.441,820.751,-74.37,162.81000000000006
8,6,64,881.721,974.181,5129,442.405,171.992,9.96,0.433,B,959.441,820.751,-77.72000000000003,153.43000000000006
8,6,65,879.711,968.821,5152,448.13,168.171,5.724,0.249,B,959.441,820.751,-79.73000000000002,148.07000000000005
8,6,66,879.041,968.821,5175,448.8,168.49,0.67,0.029,B,959.441,820.751,-80.39999999999998,148.07000000000005
8,6,67,879.041,968.821,5198,448.8,168.49,0,0,B,959.441,820.751,-80.39999999999998,148.07000000000005
8,6,68,879.041,965.471,5221,452.15,165.554,3.35,0.146,B,959.441,820.751,-80.39999999999998,144.72000000000003
8,6,69,879.041,963.461,5244,454.16,163.8,2.01,0.087,B,959.441,820.751,-80.39999999999998,142.71000000000004
8,6,70,884.401,970.161,5267,462.74,167.196,8.58,0.373,B,959.441,820.751,-75.04000000000008,149.40999999999997
8,6,71,892.441,964.801,5290,472.403,158.869,9.663,0.42,B,959.441,820.751,-67,144.05000000000007
8,6,72,893.111,962.121,5313,475.165,156.158,2.762,0.12,B,959.441,820.751,-66.33000000000004,141.37
8,6,73,896.461,959.441,5336,479.455,152.32,4.29,0.187,B,959.441,820.751,-62.98000000000002,138.69000000000005
8,6,74,897.801,954.751,5359,484.333,147.498,4.878,0.212,B,959.441,820.751,-61.639999999999986,134
8,6,75,897.801,954.081,5382,485.003,146.889,0.67,0.029,B,959.441,820.751,-61.639999999999986,133.33000000000004
8,6,76,903.161,949.391,5405,492.125,140.413,7.122,0.31,B,959.441,820.751,-56.280000000000086,128.64
8,6,77,905.841,944.701,5428,497.527,135.043,5.402,0.235,B,959.441,820.751,-53.60000000000002,123.95000000000005
8,6,78,907.851,940.681,5451,502.022,130.556,4.495,0.195,B,959.441,820.751,-51.59000000000003,119.93000000000006
8,6,79,911.871,935.991,5474,508.199,124.672,6.177,0.269,B,959.441,820.751,-47.57000000000005,115.24000000000001
8,6,80,915.221,929.291,5497,515.689,117.202,7.491,0.326,B,959.441,820.751,-44.22000000000003,108.54000000000008
8,6,81,915.221,929.291,5520,515.689,117.202,0,0,B,959.441,820.751,-44.22000000000003,108.54000000000008
8,6,82,915.221,929.291,5543,515.689,117.202,0,0,B,959.441,820.751,-44.22000000000003,108.54000000000008
8,6,83,917.901,927.951,5566,518.686,114.967,2.996,0.13,B,959.441,820.751,-41.54000000000008,107.20000000000005
8,6,84,918.571,927.281,5589,519.633,114.101,0.948,0.041,B,959.441,820.751,-40.870000000000005,106.52999999999997
8,6,85,922.591,925.271,5612,524.128,110.826,4.495,0.195,B,959.441,820.751,-36.85000000000002,104.51999999999998
8,6,86,923.931,924.601,5635,525.626,109.753,1.498,0.065,B,959.441,820.751,-35.50999999999999,103.85000000000002
8,6,87,923.931,924.601,5658,525.626,109.753,0,0,B,959.441,820.751,-35.50999999999999,103.85000000000002
8,6,88,922.591,922.591,5681,528.042,108.302,2.416,0.105,B,959.441,820.751,-36.85000000000002,101.84000000000003
8,6,89,921.921,922.591,5704,528.712,108.532,0.67,0.029,B,959.441,820.751,-37.51999999999998,101.84000000000003
8,6,90,915.221,923.931,5727,535.544,112.257,6.833,0.297,B,959.441,820.751,-44.22000000000003,103.18000000000006
8,6,91,913.211,925.271,5750,537.96,114.288,2.416,0.105,B,959.441,820.751,-46.23000000000002,104.51999999999998
8,6,92,905.841,926.611,5773,545.451,118.656,7.491,0.326,B,959.441,820.751,-53.60000000000002,105.86000000000001
8,6,93,905.841,926.611,5796,545.451,118.656,0,0,B,959.441,820.751,-53.60000000000002,105.86000000000001
8,6,94,901.821,927.951,5819,549.688,121.704,4.237,0.184,B,959.441,820.751,-57.620000000000005,107.20000000000005
8,6,95,898.471,933.981,5842,556.586,128.602,6.898,0.3,B,959.441,820.751,-60.97000000000003,113.23000000000002
8,6,96,895.121,938.671,5865,562.35,134.321,5.764,0.251,B,959.441,820.751,-64.32000000000005,117.92000000000007
8,6,97,894.451,940.011,5888,563.848,135.819,1.498,0.065,B,959.441,820.751,-64.99000000000001,119.25999999999999
8,6,98,891.101,946.041,5911,570.746,142.716,6.898,0.3,B,959.441,820.751,-68.34000000000003,125.29000000000008
8,6,99,887.751,950.731,5934,576.51,148.44,5.764,0.251,B,959.441,820.751,-71.69000000000005,129.98000000000002
8,6,100,891.101,942.691,5957,585.22,139.785,8.71,0.379,B,959.441,820.751,-68.34000000000003,121.94000000000005
8,6,101,889.761,948.721,5980,591.397,145.711,6.177,0.269,B,959.441,820.751,-69.68000000000006,127.97000000000003
8,6,102,889.091,958.101,6003,600.801,154.318,9.404,0.409,B,959.441,820.751,-70.35000000000002,137.35000000000002
8,6,103,891.771,950.061,6026,609.276,145.946,8.475,0.368,B,959.441,820.751,-67.67000000000007,129.31000000000006
8,6,104,894.451,960.111,6049,619.677,153.769,10.401,0.452,B,959.441,820.751,-64.99000000000001,139.36
9,1,1,522.6,1720.897,0,0,0,NA,NA,B,522.6,1720.897,0,0
9,1,2,524.945,1724.582,23,4.368,4.368,4.368,0.19,B,522.6,1720.897,2.3450000000000273,3.685000000000173
9,1,3,527.96,1725.587,46,7.546,7.122,3.178,0.138,B,522.6,1720.897,5.360000000000014,4.690000000000055
9,1,4,533.99,1725.252,69,13.585,12.194,6.039,0.263,B,522.6,1720.897,11.389999999999986,4.355000000000018
9,1,5,538.68,1723.577,92,18.565,16.302,4.98,0.217,B,522.6,1720.897,16.079999999999927,2.6800000000000637
9,1,6,545.715,1723.912,115,25.608,23.311,7.043,0.306,B,522.6,1720.897,23.11500000000001,3.0150000000001
9,1,7,547.39,1724.247,138,27.317,25.015,1.708,0.074,B,522.6,1720.897,24.789999999999964,3.3500000000001364
9,1,8,547.39,1724.247,161,27.317,25.015,0,0,B,522.6,1720.897,24.789999999999964,3.3500000000001364
9,1,9,552.415,1725.252,184,32.441,30.131,5.125,0.223,B,522.6,1720.897,29.81499999999994,4.355000000000018
9,1,10,553.085,1724.582,207,33.389,30.707,0.948,0.041,B,522.6,1720.897,30.485000000000014,3.685000000000173
9,1,11,554.425,1722.237,230,36.089,31.853,2.701,0.117,B,522.6,1720.897,31.824999999999932,1.3400000000001455
9,1,12,554.425,1720.897,253,37.429,31.825,1.34,0.058,B,522.6,1720.897,31.824999999999932,0
9,1,13,557.44,1719.222,276,40.878,34.88,3.449,0.15,B,522.6,1720.897,34.84000000000003,-1.6749999999999545
9,1,14,558.11,1719.892,299,41.826,35.524,0.948,0.041,B,522.6,1720.897,35.50999999999999,-1.0049999999998818
9,1,15,559.45,1719.892,322,43.166,36.864,1.34,0.058,B,522.6,1720.897,36.85000000000002,-1.0049999999998818
9,1,16,562.13,1718.217,345,46.326,39.621,3.16,0.137,B,522.6,1720.897,39.52999999999997,-2.6799999999998363
9,1,17,562.13,1718.217,368,46.326,39.621,0,0,B,522.6,1720.897,39.52999999999997,-2.6799999999998363
9,1,18,562.13,1720.897,391,49.006,39.53,2.68,0.117,B,522.6,1720.897,39.52999999999997,0
9,1,19,562.13,1720.897,414,49.006,39.53,0,0,B,522.6,1720.897,39.52999999999997,0
9,1,20,566.485,1716.877,437,54.933,44.069,5.927,0.258,B,522.6,1720.897,43.88499999999999,-4.019999999999982
9,1,21,577.094,1704.035,460,71.59,57.042,16.657,0.724,B,522.6,1720.897,54.49400000000003,-16.861999999999853
9,1,22,573.074,1705.375,483,75.827,52.806,4.237,0.184,B,522.6,1720.897,50.47399999999993,-15.521999999999935
9,1,23,570.841,1711.182,506,82.049,49.209,6.221,0.27,B,522.6,1720.897,48.240999999999985,-9.714999999999918
9,1,24,565.927,1713.862,529,87.645,43.894,5.597,0.243,B,522.6,1720.897,43.327,-7.0349999999998545
9,1,25,565.034,1713.862,552,88.539,43.013,0.893,0.039,B,522.6,1720.897,42.43399999999997,-7.0349999999998545
9,1,26,561.907,1711.628,575,92.381,40.385,3.842,0.167,B,522.6,1720.897,39.307000000000016,-9.269000000000005
9,1,27,556.547,1708.948,598,98.374,35.988,5.993,0.261,B,522.6,1720.897,33.947,-11.948999999999842
9,1,28,551.634,1704.928,621,104.722,33.135,6.348,0.276,B,522.6,1720.897,29.033999999999992,-15.968999999999824
9,1,29,548.954,1700.461,644,109.931,33.348,5.209,0.226,B,522.6,1720.897,26.353999999999928,-20.435999999999922
9,1,30,546.72,1697.335,667,113.773,33.718,3.842,0.167,B,522.6,1720.897,24.120000000000005,-23.561999999999898
9,1,31,547.167,1698.675,690,115.186,33.126,1.412,0.061,B,522.6,1720.897,24.567000000000007,-22.22199999999998
9,1,32,541.807,1699.121,713,120.565,29.035,5.379,0.234,B,522.6,1720.897,19.206999999999994,-21.77599999999984
9,1,33,541.807,1699.121,736,120.565,29.035,0,0,B,522.6,1720.897,19.206999999999994,-21.77599999999984
9,1,34,545.827,1699.121,759,124.585,31.838,4.02,0.175,B,522.6,1720.897,23.226999999999975,-21.77599999999984
9,1,35,550.294,1698.675,782,129.073,35.507,4.489,0.195,B,522.6,1720.897,27.69399999999996,-22.22199999999998
9,1,36,549.4,1694.655,805,133.192,37.508,4.118,0.179,B,522.6,1720.897,26.799999999999955,-26.241999999999962
9,1,37,547.167,1692.421,828,136.35,37.608,3.158,0.137,B,522.6,1720.897,24.567000000000007,-28.475999999999885
9,1,38,544.04,1691.528,851,139.602,36.362,3.252,0.141,B,522.6,1720.897,21.43999999999994,-29.368999999999915
9,1,39,542.7,1689.295,874,142.206,37.452,2.604,0.113,B,522.6,1720.897,20.100000000000023,-31.60199999999986
9,1,40,538.68,1679.021,897,153.238,44.856,11.032,0.48,B,522.6,1720.897,16.079999999999927,-41.875999999999976
9,1,41,538.68,1679.021,920,153.238,44.856,0,0,B,522.6,1720.897,16.079999999999927,-41.875999999999976
9,1,42,540.02,1684.381,943,158.763,40.457,5.525,0.24,B,522.6,1720.897,17.41999999999996,-36.51599999999985
9,2,1,533.32,1688.848,966,0,0,NA,NA,B,533.32,1688.848,0,0
9,2,2,531.98,1690.635,989,2.233,2.233,2.233,0.097,B,533.32,1688.848,-1.3400000000000318,1.7870000000000346
9,2,3,529.3,1694.655,1012,7.065,7.062,4.831,0.21,B,533.32,1688.848,-4.0200000000000955,5.807000000000016
9,2,4,534.66,1694.655,1035,12.425,5.959,5.36,0.233,B,533.32,1688.848,1.3399999999999181,5.807000000000016
9,2,5,544.487,1690.635,1058,23.042,11.309,10.617,0.462,B,533.32,1688.848,11.166999999999916,1.7870000000000346
9,2,6,546.72,1688.401,1081,26.2,13.407,3.158,0.137,B,533.32,1688.848,13.399999999999977,-0.44699999999988904
9,2,7,545.827,1679.915,1104,34.734,15.37,8.534,0.371,B,533.32,1688.848,12.506999999999948,-8.932999999999993
9,2,8,545.827,1677.681,1127,36.967,16.766,2.233,0.097,B,533.32,1688.848,12.506999999999948,-11.166999999999916
9,2,9,544.934,1674.108,1150,40.651,18.765,3.683,0.16,B,533.32,1688.848,11.613999999999919,-14.740000000000009
9,2,10,541.36,1667.855,1173,47.853,22.48,7.202,0.313,B,533.32,1688.848,8.039999999999964,-20.992999999999938
9,2,11,539.574,1665.175,1196,51.074,24.485,3.221,0.14,B,533.32,1688.848,6.253999999999905,-23.673000000000002
9,2,12,537.787,1658.475,1219,58.008,30.7,6.934,0.301,B,533.32,1688.848,4.4669999999999845,-30.373000000000047
9,2,13,536.894,1658.475,1242,58.901,30.583,0.893,0.039,B,533.32,1688.848,3.5739999999999554,-30.373000000000047
9,2,14,541.807,1654.901,1265,64.977,34.991,6.075,0.264,B,533.32,1688.848,8.486999999999966,-33.94699999999989
9,2,15,541.807,1653.115,1288,66.763,36.727,1.787,0.078,B,533.32,1688.848,8.486999999999966,-35.73299999999995
9,2,16,541.807,1649.988,1311,69.89,39.776,3.127,0.136,B,533.32,1688.848,8.486999999999966,-38.8599999999999
9,2,17,541.807,1648.201,1334,71.677,41.523,1.787,0.078,B,533.32,1688.848,8.486999999999966,-40.646999999999935
9,2,18,541.807,1648.201,1357,71.677,41.523,0,0,B,533.32,1688.848,8.486999999999966,-40.646999999999935
9,2,19,549.4,1644.628,1380,80.069,47.053,8.392,0.365,B,533.32,1688.848,16.079999999999927,-44.22000000000003
9,2,20,552.527,1640.608,1403,85.162,51.923,5.093,0.221,B,533.32,1688.848,19.206999999999994,-48.24000000000001
9,2,21,552.08,1629.441,1426,96.337,62.298,11.176,0.486,B,533.32,1688.848,18.75999999999999,-59.406999999999925
9,2,22,558.78,1626.761,1449,103.553,67.104,7.216,0.314,B,533.32,1688.848,25.459999999999923,-62.08699999999999
9,2,23,568.831,1616.711,1472,117.766,80.403,14.213,0.618,B,533.32,1688.848,35.51099999999997,-72.13699999999994
9,2,24,570.841,1616.041,1495,119.885,81.906,2.119,0.092,B,533.32,1688.848,37.52099999999996,-72.80700000000002
9,2,25,584.241,1615.371,1518,133.302,89.396,13.417,0.583,B,533.32,1688.848,50.920999999999935,-73.47699999999986
9,2,26,584.911,1611.351,1541,137.377,93.098,4.075,0.177,B,533.32,1688.848,51.590999999999894,-77.49699999999984
9,2,27,584.911,1611.351,1564,137.377,93.098,0,0,B,533.32,1688.848,51.590999999999894,-77.49699999999984
