LID,TID,pid,x.position,y.position,time,track.length,euclidean.distance,jump.distance,velocity,clone
4,13,27,611.934,1012.148,4853,124.487,61.833,2.68,0.117,B
4,13,28,611.934,1012.148,4876,124.487,61.833,0,0,B
4,13,29,611.934,1012.148,4899,124.487,61.833,0,0,B
4,13,30,612.381,1013.934,4922,126.329,63.614,1.842,0.08,B
4,13,31,615.061,1016.168,4945,129.817,66.87,3.489,0.152,B
4,13,32,617.741,1023.761,4968,137.87,74.807,8.052,0.35,B
4,13,33,613.274,1036.268,4991,151.15,84.23,13.28,0.577,B
4,13,34,610.147,1042.968,5014,158.544,89.446,7.394,0.321,B
4,13,35,611.934,1044.308,5037,160.777,91.29,2.233,0.097,B
4,13,36,613.274,1044.308,5060,162.117,91.74,1.34,0.058,B
4,13,37,615.061,1044.754,5083,163.959,92.783,1.842,0.08,B
4,13,38,616.847,1046.541,5106,166.485,95.096,2.527,0.11,B
4,13,39,620.867,1042.968,5129,171.864,93.387,5.379,0.234,B
4,13,40,626.674,1033.588,5152,182.896,87.769,11.032,0.48,B
4,13,41,626.674,1030.014,5175,186.469,84.715,3.573,0.155,B
4,13,42,626.674,1030.014,5198,186.469,84.715,0,0,B
4,13,43,624.441,1027.334,5221,189.958,81.261,3.489,0.152,B
4,13,44,624.887,1015.274,5244,202.026,71.534,12.068,0.525,B
4,13,45,624.441,1002.321,5267,214.987,61.364,12.961,0.564,B
4,13,46,622.654,996.068,5290,221.491,55.702,6.504,0.283,B
4,13,47,619.974,987.581,5313,230.39,48.156,8.9,0.387,B
4,13,48,615.061,976.861,5336,242.183,38.103,11.792,0.513,B
4,13,49,613.721,967.034,5359,252.1,33.055,9.918,0.431,B
4,13,50,613.721,958.101,5382,261.034,31.825,8.933,0.388,B
4,13,51,611.041,951.848,5405,267.837,29.808,6.803,0.296,B
4,13,52,613.051,942.021,5428,277.867,35.06,10.03,0.436,B
4,13,53,615.731,931.971,5451,288.268,42.75,10.401,0.452,B
4,13,54,615.061,931.301,5474,289.216,42.64,0.948,0.041,B
4,13,55,615.061,932.641,5497,290.556,41.811,1.34,0.058,B
4,13,56,611.711,936.661,5520,295.789,36.723,5.233,0.228,B
4,13,57,612.381,935.991,5543,296.736,37.659,0.948,0.041,B
4,13,58,612.381,932.641,5566,300.086,39.718,3.35,0.146,B
4,13,59,607.691,929.291,5589,305.85,38.67,5.764,0.251,B
4,13,60,607.691,931.971,5612,308.53,36.717,2.68,0.117,B
4,13,61,600.321,946.711,5635,325.01,21.661,16.48,0.717,B
4,13,62,595.631,956.761,5658,336.1,13.8,11.09,0.482,B
4,13,63,593.621,962.121,5681,341.825,12.395,5.724,0.249,B
4,13,64,594.291,970.161,5704,349.893,17.294,8.068,0.351,B
4,13,65,595.631,976.191,5727,356.07,22.713,6.177,0.269,B
4,13,66,598.311,970.831,5750,362.062,20.773,5.993,0.261,B
4,13,67,604.341,957.431,5773,376.757,22.455,14.694,0.639,B
4,13,68,608.361,948.721,5796,386.35,28.078,9.593,0.417,B
4,13,69,610.371,942.691,5819,392.706,32.377,6.356,0.276,B
4,13,70,614.391,933.981,5842,402.299,40.469,9.593,0.417,B
4,13,71,614.391,929.291,5865,406.989,43.427,4.69,0.204,B
4,13,72,614.391,927.951,5888,408.329,44.328,1.34,0.058,B
4,13,73,615.731,923.931,5911,412.566,48.087,4.237,0.184,B
4,13,74,615.731,923.931,5934,412.566,48.087,0,0,B
4,13,75,615.731,923.931,5957,412.566,48.087,0,0,B
4,13,76,613.721,918.571,5980,418.291,50.749,5.724,0.249,B
4,13,77,610.371,913.211,6003,424.611,53.16,6.321,0.275,B
4,13,78,610.371,913.211,6026,424.611,53.16,0,0,B
4,13,79,610.371,913.211,6049,424.611,53.16,0,0,B
4,14,1,472.127,1035.374,4416,0,0,NA,NA,B
4,14,3,466.097,1032.248,4439,6.792,6.792,6.792,0.295,B
4,14,4,470.117,1037.384,4462,13.315,2.843,6.523,0.284,B
4,14,5,484.41,1037.161,4485,27.61,12.413,14.295,0.622,B
4,14,6,491.78,1041.516,4508,36.171,20.591,8.561,0.372,B
4,14,7,498.815,1046.206,4531,44.626,28.803,8.455,0.368,B
4,14,8,515.9,1047.546,4554,61.763,45.434,17.137,0.745,B
4,14,9,523.94,1049.668,4577,70.079,53.749,8.315,0.362,B
4,14,10,527.067,1054.134,4600,75.531,58.055,5.452,0.237,B
4,14,11,531.087,1052.794,4623,79.768,61.48,4.237,0.184,B
4,14,12,531.534,1052.794,4646,80.215,61.908,0.447,0.019,B
4,14,13,529.3,1051.454,4669,82.819,59.392,2.604,0.113,B
4,14,14,524.834,1049.221,4692,87.813,54.495,4.994,0.217,B
4,14,15,515.9,1046.988,4715,97.022,45.288,9.208,0.4,B
4,14,16,506.52,1042.968,4738,107.227,35.222,10.205,0.444,B
4,14,17,490.887,1037.161,4761,123.904,18.845,16.677,0.725,B
4,14,18,478.827,1030.014,4784,137.922,8.58,14.019,0.61,B
4,14,19,468.107,1025.994,4807,149.371,10.205,11.449,0.498,B
4,14,20,462.3,1026.441,4830,155.195,13.28,5.824,0.253,B
4,14,21,448.9,1025.994,4853,168.602,25.049,13.407,0.583,B
4,14,22,443.987,1028.228,4876,173.999,29.033,5.397,0.235,B
4,14,23,443.987,1030.014,4899,175.786,28.646,1.787,0.078,B
4,14,24,443.094,1034.034,4922,179.904,29.064,4.118,0.179,B
4,14,25,443.094,1035.374,4945,181.244,29.033,1.34,0.058,B
4,14,26,442.647,1040.288,4968,186.178,29.887,4.934,0.215,B
4,14,27,439.52,1046.541,4991,193.169,34.466,6.991,0.304,B
4,14,28,435.947,1052.348,5014,199.987,39.964,6.818,0.296,B
4,14,29,431.48,1049.221,5037,205.44,42.94,5.452,0.237,B
4,14,30,433.714,1043.414,5060,211.661,39.246,6.221,0.27,B
4,14,31,433.714,1043.414,5083,211.661,39.246,0,0,B
4,14,32,433.714,1045.648,5106,213.894,39.763,2.233,0.097,B
4,14,33,433.714,1048.328,5129,216.574,40.539,2.68,0.117,B
4,14,34,433.714,1044.308,5152,220.594,39.438,4.02,0.175,B
4,14,35,433.267,1041.181,5175,223.753,39.291,3.158,0.137,B
4,14,36,432.82,1035.821,5198,229.131,39.309,5.379,0.234,B
4,14,37,434.16,1030.908,5221,234.224,38.229,5.093,0.221,B
4,14,38,437.287,1030.461,5244,237.383,35.185,3.158,0.137,B
4,14,39,439.074,1031.354,5267,239.38,33.297,1.998,0.087,B
4,14,40,443.54,1030.908,5290,243.869,28.934,4.489,0.195,B
4,14,41,452.92,1031.354,5313,253.26,19.623,9.391,0.408,B
4,14,42,457.387,1031.801,5336,257.749,15.167,4.489,0.195,B
4,14,43,462.3,1034.034,5359,263.146,9.918,5.397,0.235,B
4,14,44,470.787,1036.268,5382,271.921,1.61,8.776,0.382,B
4,14,45,471.68,1036.714,5405,272.92,1.412,0.999,0.043,B
4,14,46,477.487,1040.288,5428,279.738,7.271,6.818,0.296,B
4,14,47,487.314,1041.628,5451,289.656,16.424,9.918,0.431,B
4,14,48,493.567,1041.628,5474,295.909,22.333,6.253,0.272,B
4,14,49,496.694,1042.968,5497,299.311,25.713,3.402,0.148,B
4,14,50,501.16,1042.968,5520,303.778,30.01,4.467,0.194,B
4,14,51,513.667,1042.968,5543,316.284,42.228,12.507,0.544,B
4,14,52,526.174,1040.288,5566,329.075,54.27,12.791,0.556,B
4,14,53,537.787,1038.054,5589,340.901,65.715,11.826,0.514,B
4,14,54,541.807,1038.501,5612,344.946,69.75,4.045,0.176,B
4,14,55,552.527,1041.181,5635,355.996,80.609,11.05,0.48,B
4,14,56,556.547,1036.268,5658,362.344,84.425,6.348,0.276,B
4,14,57,558.334,1035.821,5681,364.186,86.208,1.842,0.08,B
4,14,58,565.48,1036.714,5704,371.388,93.363,7.202,0.313,B
4,14,59,565.034,1039.394,5727,374.105,92.994,2.717,0.118,B
4,14,60,562.8,1041.181,5750,376.965,90.859,2.86,0.124,B
4,14,61,564.587,1036.268,5773,382.193,92.464,5.228,0.227,B
4,14,62,572.181,1034.928,5796,389.904,100.054,7.711,0.335,B
4,14,63,582.007,1035.821,5819,399.771,109.881,9.867,0.429,B
4,14,64,594.067,1037.608,5842,411.963,121.961,12.192,0.53,B
4,14,65,597.641,1037.608,5865,415.536,125.533,3.573,0.155,B
4,14,66,604.341,1040.734,5888,422.93,132.322,7.394,0.321,B
4,14,67,606.127,1042.521,5911,425.456,134.191,2.527,0.11,B
4,14,68,607.914,1044.308,5934,427.983,136.08,2.527,0.11,B
4,14,69,597.641,1038.054,5957,440.01,125.542,12.027,0.523,B
4,14,70,597.194,1034.034,5980,444.055,125.074,4.045,0.176,B
4,14,71,601.661,1034.481,6003,448.544,129.537,4.489,0.195,B
4,14,72,603.894,1036.714,6026,451.702,131.774,3.158,0.137,B
4,15,1,491.334,1042.521,4416,0,0,NA,NA,B
4,15,2,501.384,1042.968,4439,10.06,10.06,10.06,0.437,B
4,15,3,526.62,1048.774,4462,35.956,35.837,25.896,1.126,B
4,15,4,538.68,1053.241,4485,48.817,48.545,12.861,0.559,B
4,15,5,540.914,1056.368,4508,52.659,51.477,3.842,0.167,B
4,15,6,550.294,1059.941,4531,62.697,61.48,10.038,0.436,B
4,15,7,551.634,1059.941,4554,64.037,62.766,1.34,0.058,B
4,15,8,551.634,1059.941,4577,64.037,62.766,0,0,B
4,15,9,551.634,1059.941,4600,64.037,62.766,0,0,B
4,15,10,557.887,1060.834,4623,70.353,69.027,6.317,0.275,B
4,15,11,555.654,1062.174,4646,72.958,67.256,2.604,0.113,B
4,15,12,556.1,1062.621,4669,73.59,67.814,0.632,0.027,B
4,15,13,561.014,1059.494,4692,79.413,71.718,5.824,0.253,B
4,15,14,561.014,1060.388,4715,80.307,71.934,0.893,0.039,B
4,15,15,568.607,1059.048,4738,88.017,79.021,7.711,0.335,B
4,15,16,578.434,1062.174,4761,98.33,89.29,10.312,0.448,B
4,15,17,579.327,1062.174,4784,99.223,90.161,0.893,0.039,B
4,15,18,586.921,1061.728,4807,106.829,97.497,7.606,0.331,B
4,15,19,593.174,1062.174,4830,113.099,103.719,6.269,0.273,B
4,15,20,600.321,1065.301,4853,120.899,111.342,7.801,0.339,B
4,15,21,600.321,1065.301,4876,120.899,111.342,0,0,B
4,15,22,600.321,1065.301,4899,120.899,111.342,0,0,B
4,15,23,600.321,1065.301,4922,120.899,111.342,0,0,B
4,15,24,611.711,1063.961,4945,132.368,122.271,11.469,0.499,B
4,15,25,606.351,1061.951,4968,138.092,116.646,5.724,0.249,B
4,15,26,600.321,1061.281,4991,144.159,110.59,6.067,0.264,B
4,15,27,591.611,1059.271,5014,153.098,101.666,8.939,0.389,B
4,15,28,584.241,1056.591,5037,160.941,93.966,7.842,0.341,B
4,15,29,576.871,1053.241,5060,169.036,86.206,8.096,0.352,B
4,15,30,564.81,1052.571,5083,181.115,74.161,12.079,0.525,B
4,15,31,577.541,1049.891,5106,194.124,86.521,13.009,0.566,B
4,15,32,580.891,1043.861,5129,201.022,89.567,6.898,0.3,B
4,15,33,585.581,1037.831,5152,208.661,94.363,7.639,0.332,B
4,15,34,590.271,1035.821,5175,213.764,99.163,5.103,0.222,B
4,15,35,591.611,1035.151,5198,215.262,100.547,1.498,0.065,B
4,15,36,593.621,1035.821,5221,217.381,102.506,2.119,0.092,B
4,15,37,594.961,1043.861,5244,225.532,103.635,8.151,0.354,B
4,15,38,599.651,1047.881,5267,231.709,108.449,6.177,0.269,B
4,15,39,606.351,1049.891,5290,238.704,115.253,6.995,0.304,B
4,15,40,607.021,1051.901,5313,240.822,116.066,2.119,0.092,B
4,15,41,608.361,1052.571,5336,242.321,117.458,1.498,0.065,B
4,15,42,609.031,1051.901,5359,243.268,118.07,0.948,0.041,B
4,15,43,609.031,1045.871,5382,249.298,117.744,6.03,0.262,B
4,15,44,609.031,1043.861,5405,251.308,117.704,2.01,0.087,B
4,15,45,610.371,1039.171,5428,256.186,119.084,4.878,0.212,B
4,15,46,611.711,1041.851,5451,259.182,120.379,2.996,0.13,B
4,15,47,613.051,1049.221,5474,266.673,121.901,7.491,0.326,B
4,15,48,614.391,1049.891,5497,268.171,123.277,1.498,0.065,B
4,15,49,615.731,1044.531,5520,273.696,124.413,5.525,0.24,B
4,15,50,613.721,1037.831,5543,280.691,122.477,6.995,0.304,B
4,15,51,613.721,1037.831,5566,280.691,122.477,0,0,B
4,15,52,612.381,1035.151,5589,283.687,121.271,2.996,0.13,B
4,15,53,611.041,1031.801,5612,287.295,120.186,3.608,0.157,B
4,15,54,611.711,1027.781,5635,291.371,121.276,4.075,0.177,B
4,15,55,614.391,1032.471,5658,296.773,123.466,5.402,0.235,B
4,15,56,615.061,1034.481,5681,298.891,123.988,2.119,0.092,B
4,15,57,615.061,1027.781,5704,305.591,124.602,6.7,0.291,B
4,15,58,615.061,1019.741,5727,313.631,125.806,8.04,0.35,B
4,15,59,611.041,1010.361,5750,323.836,123.952,10.205,0.444,B
4,15,60,608.361,1001.651,5773,332.949,123.958,9.113,0.396,B
4,15,61,611.041,988.251,5796,346.615,131.434,13.665,0.594,B
4,15,62,611.711,984.901,5819,350.031,133.457,3.416,0.149,B
4,15,63,612.381,983.561,5842,351.529,134.643,1.498,0.065,B
4,15,64,613.051,982.891,5865,352.477,135.539,0.948,0.041,B
4,15,65,613.051,977.531,5888,357.837,137.981,5.36,0.233,B
4,15,66,613.721,968.151,5911,367.241,143.211,9.404,0.409,B
4,15,67,612.381,965.471,5934,370.237,143.489,2.996,0.13,B
4,15,68,611.711,963.461,5957,372.356,144.018,2.119,0.092,B
4,15,69,612.381,956.761,5980,379.089,148.348,6.733,0.293,B
4,15,70,611.041,956.761,6003,380.429,147.257,1.34,0.058,B
4,15,71,610.371,955.421,6026,381.927,147.5,1.498,0.065,B
4,16,1,527.737,890.431,5428,0,0,NA,NA,B
4,16,2,529.3,879.711,5451,10.833,10.833,10.833,0.471,B
4,16,3,531.98,876.361,5474,15.123,14.696,4.29,0.187,B
4,16,4,534.66,872.341,5497,19.955,19.37,4.831,0.21,B
4,16,5,534.325,868.321,5520,23.989,23.071,4.034,0.175,B
4,16,6,531.31,868.656,5543,27.022,22.066,3.034,0.132,B
4,16,7,528.295,869.326,5566,30.111,21.112,3.089,0.134,B
4,16,8,525.95,868.321,5589,32.662,22.182,2.551,0.111,B
4,16,9,525.28,863.966,5612,37.069,26.579,4.406,0.192,B
4,16,10,521.93,860.616,5635,41.806,30.375,4.738,0.206,B
4,16,11,521.93,859.611,5658,42.811,31.362,1.005,0.044,B
4,16,12,521.93,861.621,5681,44.821,29.389,2.01,0.087,B
4,16,13,522.935,865.641,5704,48.965,25.251,4.144,0.18,B
4,16,14,522.935,870.666,5727,53.99,20.34,5.025,0.218,B
4,16,15,527.29,872.341,5750,58.656,18.096,4.666,0.203,B
4,16,16,533.99,869.996,5773,65.754,21.37,7.099,0.309,B
4,16,17,537.675,869.996,5796,69.439,22.724,3.685,0.16,B
4,16,18,530.975,871.671,5819,76.346,19.037,6.906,0.3,B
4,16,19,537.34,873.011,5842,82.85,19.892,6.505,0.283,B
4,16,20,544.375,877.701,5865,91.305,20.95,8.455,0.368,B
4,16,21,545.045,879.376,5888,93.109,20.538,1.804,0.078,B
4,16,22,544.71,880.716,5911,94.49,19.557,1.381,0.06,B
4,16,23,552.415,887.416,5934,104.701,24.862,10.211,0.444,B
4,16,24,546.72,902.156,5957,120.503,22.312,15.802,0.687,B
4,16,25,546.72,907.181,5980,125.528,25.317,5.025,0.218,B
4,16,26,548.395,910.196,6003,128.977,28.591,3.449,0.15,B
4,16,27,550.405,911.536,6026,131.393,30.972,2.416,0.105,B
4,17,1,537.005,902.491,5428,0,0,NA,NA,B
4,17,2,540.02,898.806,5451,4.761,4.761,4.761,0.207,B
4,17,3,546.05,899.141,5474,10.801,9.645,6.039,0.263,B
4,17,4,552.75,899.811,5497,17.534,15.971,6.733,0.293,B
4,17,5,563.135,901.486,5520,28.053,26.149,10.519,0.457,B
4,17,6,574.526,902.826,5543,39.522,37.522,11.469,0.499,B
4,17,7,578.881,904.166,5566,44.078,41.909,4.556,0.198,B
4,17,8,586.921,901.821,5589,52.453,49.92,8.375,0.364,B
4,17,9,597.194,909.861,5612,65.499,60.638,13.045,0.567,B
4,17,10,594.961,909.861,5635,67.732,58.422,2.233,0.097,B
4,17,11,595.854,913.881,5658,71.85,59.941,4.118,0.179,B
4,17,12,595.854,917.007,5681,74.977,60.612,3.127,0.136,B
4,17,13,597.194,910.307,5704,81.809,60.694,6.833,0.297,B
4,17,14,597.194,910.307,5727,81.809,60.694,0,0,B
4,17,15,598.087,909.861,5750,82.808,61.525,0.999,0.043,B
4,17,16,599.874,908.521,5773,85.042,63.157,2.233,0.097,B
4,17,17,600.321,908.521,5796,85.488,63.602,0.447,0.019,B
4,17,18,613.274,898.247,5819,102.021,76.386,16.533,0.719,B
4,17,19,619.527,889.761,5842,112.563,83.498,10.542,0.458,B
4,17,20,623.547,886.634,5865,117.655,87.982,5.093,0.221,B
4,17,21,623.547,885.294,5888,118.995,88.234,1.34,0.058,B
4,17,22,628.461,883.061,5911,124.393,93.496,5.397,0.235,B
4,17,23,629.354,881.274,5934,126.39,94.754,1.998,0.087,B
4,17,24,632.034,881.721,5957,129.107,97.272,2.717,0.118,B
4,17,25,631.587,883.507,5980,130.949,96.468,1.842,0.08,B
4,17,26,627.567,884.401,6003,135.067,92.351,4.118,0.179,B
4,17,27,624.441,885.741,6026,138.469,89.025,3.402,0.148,B
4,18,1,547.725,917.901,5474,0,0,NA,NA,B
4,18,2,547.167,917.901,5497,0.558,0.558,0.558,0.024,B
4,18,3,551.634,909.414,5520,10.149,9.343,9.59,0.417,B
4,18,4,554.76,909.861,5543,13.307,10.683,3.158,0.137,B
4,18,5,546.274,904.501,5566,23.345,13.478,10.038,0.436,B
4,18,6,536,900.034,5589,34.547,21.37,11.202,0.487,B
4,18,7,531.087,897.801,5612,39.944,26.093,5.397,0.235,B
4,18,8,530.194,899.141,5635,41.555,25.677,1.61,0.07,B
4,18,9,527.96,899.587,5658,43.832,26.945,2.278,0.099,B
4,18,10,522.154,899.141,5681,49.656,31.715,5.824,0.253,B
4,18,11,520.814,896.014,5704,53.058,34.688,3.402,0.148,B
4,18,12,520.367,896.014,5727,53.504,35.036,0.447,0.019,B
4,18,13,520.367,896.014,5750,53.504,35.036,0,0,B
4,18,14,520.367,894.674,5773,54.844,35.888,1.34,0.058,B
4,18,15,520.367,892.441,5796,57.078,37.372,2.233,0.097,B
4,18,16,519.474,890.207,5819,59.483,39.561,2.405,0.105,B
4,18,17,514.56,888.421,5842,64.711,44.373,5.228,0.227,B
4,18,18,511.88,887.974,5865,67.428,46.696,2.717,0.118,B
4,18,19,510.54,886.634,5888,69.323,48.583,1.895,0.082,B
4,18,20,510.094,890.207,5911,72.924,46.723,3.601,0.157,B
4,18,21,510.094,891.994,5934,74.711,45.687,1.787,0.078,B
4,18,22,510.094,889.761,5957,76.944,46.989,2.233,0.097,B
4,18,23,510.094,889.314,5980,77.391,47.258,0.447,0.019,B
4,18,24,510.094,889.314,6003,77.391,47.258,0,0,B
4,18,25,510.094,889.314,6026,77.391,47.258,0,0,B
4,19,1,557.44,935.767,5474,0,0,NA,NA,B
4,19,2,560.12,938.001,5497,3.489,3.489,3.489,0.152,B
4,19,3,568.16,952.294,5520,19.888,19.699,16.399,0.713,B
4,19,4,567.714,964.801,5543,32.403,30.797,12.515,0.544,B
4,19,5,568.16,971.501,5566,39.118,37.307,6.715,0.292,B
4,19,6,570.394,979.988,5589,47.893,46.078,8.776,0.382,B
4,19,7,572.851,982.891,5612,51.696,49.579,3.803,0.165,B
4,19,8,572.851,986.911,5635,55.716,53.415,4.02,0.175,B
4,19,9,574.861,993.611,5658,62.711,60.41,6.995,0.304,B
4,19,10,574.191,996.961,5681,66.128,63.444,3.416,0.149,B
4,19,11,576.201,1000.981,5704,70.622,67.858,4.495,0.195,B
4,19,12,580.221,1007.011,5727,77.869,74.797,7.247,0.315,B
4,19,13,582.901,1009.021,5750,81.219,77.552,3.35,0.146,B
4,19,14,583.571,1011.031,5773,83.338,79.67,2.119,0.092,B
4,19,15,585.581,1007.681,5796,87.245,77.223,3.907,0.17,B
4,19,16,588.261,1007.011,5819,90.007,77.624,2.762,0.12,B
4,19,17,599.651,1013.041,5842,102.895,88.05,12.888,0.56,B
4,19,18,611.711,1022.421,5865,118.173,102.245,15.278,0.664,B
4,19,19,609.031,1019.071,5888,122.464,97.985,4.29,0.187,B
4,19,20,609.701,1013.711,5911,127.865,93.842,5.402,0.235,B
4,19,21,611.041,1009.691,5934,132.103,91.311,4.237,0.184,B
4,19,22,612.381,1008.351,5957,133.998,91.032,1.895,0.082,B
4,19,23,614.391,1009.021,5980,136.117,92.787,2.119,0.092,B
4,19,24,615.061,1009.691,6003,137.064,93.727,0.948,0.041,B
4,19,25,615.731,1013.041,6026,140.48,96.793,3.416,0.149,B
5,1,1,983.561,1176.521,0,0,0,NA,NA,B
5,1,2,975.074,1173.394,23,9.044,9.044,9.044,0.393,B
5,1,3,982.221,1176.074,46,16.677,1.412,7.633,0.332,B
5,1,4,992.941,1178.754,69,27.727,9.642,11.05,0.48,B
5,1,5,984.901,1167.141,92,41.852,9.475,14.125,0.614,B
5,1,6,990.261,1171.608,115,48.829,8.308,6.977,0.303,B
5,1,7,999.194,1179.648,138,60.847,15.943,12.019,0.523,B
5,1,8,999.194,1168.928,161,71.568,17.38,10.72,0.466,B
5,1,9,999.194,1168.928,184,71.568,17.38,0,0,B
5,1,10,999.194,1168.928,207,71.568,17.38,0,0,B
5,1,11,1001.874,1168.928,230,74.248,19.825,2.68,0.117,B
5,1,12,1001.874,1168.928,253,74.248,19.825,0,0,B
5,1,13,1001.874,1168.928,276,74.248,19.825,0,0,B
5,1,14,996.514,1163.568,299,81.828,18.319,7.58,0.33,B
5,1,15,988.474,1163.568,322,89.868,13.854,8.04,0.35,B
5,1,16,988.474,1163.568,345,89.868,13.854,0,0,B
5,1,17,977.754,1153.741,368,104.41,23.508,14.542,0.632,B
5,1,18,984.008,1159.994,391,113.254,16.533,8.844,0.385,B
5,1,19,985.794,1159.101,414,115.251,17.563,1.998,0.087,B
5,1,20,986.688,1164.461,437,120.685,12.459,5.434,0.236,B
5,1,21,990.261,1165.354,460,124.368,13.022,3.683,0.16,B
5,1,22,990.261,1165.354,483,124.368,13.022,0,0,B
5,1,23,992.941,1165.354,506,127.048,14.584,2.68,0.117,B
5,1,24,993.834,1174.288,529,136.026,10.513,8.978,0.39,B
5,1,25,992.494,1170.714,552,139.843,10.655,3.816,0.166,B
5,1,26,992.494,1169.374,575,141.183,11.44,1.34,0.058,B
5,1,27,999.641,1177.414,598,151.94,16.105,10.757,0.468,B
5,1,28,996.961,1179.201,621,155.161,13.665,3.221,0.14,B
5,1,29,998.748,1177.414,644,157.688,15.213,2.527,0.11,B
5,1,30,1000.534,1176.074,667,159.921,16.979,2.233,0.097,B
5,1,31,1001.874,1177.414,690,161.816,18.335,1.895,0.082,B
5,1,32,1001.874,1177.414,713,161.816,18.335,0,0,B
5,1,33,1001.874,1177.414,736,161.816,18.335,0,0,B
5,1,34,1001.874,1177.414,759,161.816,18.335,0,0,B
5,1,35,996.961,1172.054,782,169.087,14.125,7.271,0.316,B
5,1,36,996.514,1168.928,805,172.246,15.015,3.158,0.137,B
5,1,37,995.621,1165.801,828,175.497,16.136,3.252,0.141,B
5,1,38,995.621,1165.801,851,175.497,16.136,0,0,B
5,1,39,995.621,1158.654,874,182.644,21.556,7.147,0.311,B
5,1,40,992.941,1159.101,897,185.361,19.785,2.717,0.118,B
5,1,41,992.048,1158.654,920,186.36,19.78,0.999,0.043,B
5,1,42,990.261,1155.081,943,190.355,22.463,3.995,0.174,B
5,1,43,990.261,1153.741,966,191.695,23.745,1.34,0.058,B
5,1,44,992.941,1154.634,989,194.52,23.812,2.825,0.123,B
5,1,45,993.388,1154.634,1012,194.967,23.991,0.447,0.019,B
5,1,46,986.241,1147.934,1035,204.763,28.712,9.796,0.426,B
5,1,47,987.134,1148.828,1058,206.026,27.923,1.263,0.055,B
5,1,48,988.474,1152.848,1081,210.264,24.178,4.237,0.184,B
5,1,49,993.834,1156.868,1104,216.964,22.176,6.7,0.291,B
5,1,50,1001.874,1158.208,1127,225.114,25.899,8.151,0.354,B
5,1,51,1004.108,1159.548,1150,227.719,26.651,2.604,0.113,B
5,1,52,1004.108,1159.548,1173,227.719,26.651,0,0,B
5,1,53,1005.894,1158.208,1196,229.952,28.882,2.233,0.097,B
5,1,54,1002.768,1157.314,1219,233.204,27.162,3.252,0.141,B
5,1,55,1005.001,1159.101,1242,236.064,27.625,2.86,0.124,B
5,1,56,1004.554,1156.868,1265,238.342,28.757,2.278,0.099,B
5,1,57,1004.108,1151.954,1288,243.275,32.026,4.934,0.215,B
5,1,58,1003.214,1151.508,1311,244.274,31.811,0.999,0.043,B
5,1,59,1003.214,1151.508,1334,244.274,31.811,0,0,B
5,1,60,999.194,1148.381,1357,249.367,32.191,5.093,0.221,B
5,1,61,999.641,1148.381,1380,249.814,32.41,0.447,0.019,B
5,1,62,1000.534,1148.381,1403,250.707,32.863,0.893,0.039,B
5,1,63,1001.874,1148.381,1426,252.047,33.574,1.34,0.058,B
5,1,64,1004.554,1147.488,1449,254.872,35.828,2.825,0.123,B
5,1,65,1005.001,1146.594,1472,255.871,36.814,0.999,0.043,B
5,1,66,1004.554,1144.808,1495,257.712,38.032,1.842,0.08,B
5,1,67,1003.661,1142.128,1518,260.537,39.836,2.825,0.123,B
5,1,68,1003.661,1141.681,1541,260.984,40.222,0.447,0.019,B
5,1,69,1003.661,1141.234,1564,261.431,40.61,0.447,0.019,B
5,1,70,1006.341,1141.234,1587,264.111,42.001,2.68,0.117,B
5,1,71,1007.234,1141.234,1610,265.004,42.492,0.893,0.039,B
5,1,72,1008.128,1141.234,1633,265.897,42.996,0.893,0.039,B
5,1,73,1008.128,1141.234,1656,265.897,42.996,0,0,B
5,1,74,1010.808,1141.681,1679,268.614,44.229,2.717,0.118,B
5,1,75,1011.701,1142.574,1702,269.878,44.094,1.263,0.055,B
5,1,76,1013.934,1144.808,1725,273.036,43.912,3.158,0.137,B
5,1,77,1016.614,1136.768,1748,281.511,51.7,8.475,0.368,B
5,1,78,1009.021,1133.641,1771,289.723,49.869,8.212,0.357,B
5,1,79,1009.021,1130.961,1794,292.403,52.191,2.68,0.117,B
5,1,80,1012.148,1134.534,1817,297.151,50.795,4.748,0.206,B
5,1,81,1014.828,1137.214,1840,300.941,50.226,3.79,0.165,B
5,1,82,1012.594,1140.788,1863,305.155,46.041,4.214,0.183,B
5,1,83,1009.914,1146.148,1886,311.148,40.212,5.993,0.261,B
5,1,84,1009.914,1148.828,1909,313.828,38.229,2.68,0.117,B
5,1,85,1008.128,1152.401,1932,317.823,34.428,3.995,0.174,B
5,1,86,1008.574,1155.528,1955,320.981,32.656,3.158,0.137,B
5,1,87,1011.254,1159.548,1978,325.812,32.481,4.831,0.21,B
5,1,88,1011.254,1159.548,2001,325.812,32.481,0,0,B
5,1,89,1005.894,1155.081,2024,332.79,30.959,6.977,0.303,B
5,1,90,1005.894,1160.888,2047,338.596,27.261,5.807,0.252,B
5,1,91,1005.894,1164.461,2070,342.17,25.382,3.573,0.155,B
5,1,92,1006.788,1166.694,2093,344.575,25.22,2.405,0.105,B
5,1,93,1008.574,1177.414,2116,355.443,25.029,10.868,0.473,B
5,1,94,1009.021,1176.521,2139,356.442,25.46,0.999,0.043,B
5,1,95,1006.341,1171.161,2162,362.434,23.402,5.993,0.261,B
5,1,96,1005.894,1164.908,2185,368.704,25.172,6.269,0.273,B
